Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
972,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
972,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
378,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1253,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
509,Portugal,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
898,Portugal,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1146,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1334,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
890,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
890,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1080,Portugal,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
473,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1087,Portugal,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1109,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1080,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1173,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1173,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1140,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1281,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
966,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
966,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1077,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1444,Portugal,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1149,Portugal,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
468,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
899,Lithuania,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
899,Lithuania,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
884,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
884,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
884,Italy,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
884,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
851,Italy,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
851,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
851,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
633,Italy,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
965,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
955,Lithuania,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
955,Lithuania,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1324,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1322,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1322,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1322,Italy,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1289,Italy,321,1,Basic,Linear Algebra,Linear Transformations,Linear application
1291,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
840,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
634,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
634,Italy,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
1095,Portugal,321,0,Basic,Linear Algebra,Linear Transformations,Linear application
448,Portugal,322,1,Advanced,Probability ,Probability ,Conditional probability
451,Portugal,322,0,Advanced,Probability ,Probability ,Conditional probability
1339,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
956,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1143,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
913,Ireland,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
984,Romania,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
91,Lithuania,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
876,Italy,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
876,Italy,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1076,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
168,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
168,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
168,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
168,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
168,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
167,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
510,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
972,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
972,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1517,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1081,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1093,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1194,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1253,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1256,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1219,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
509,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1146,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1179,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1334,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
394,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1109,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1080,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
473,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1087,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1087,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1109,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1173,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1163,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1140,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1279,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1281,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1146,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
966,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
966,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
966,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1195,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1444,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1149,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
468,Portugal,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
753,Italy,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
884,Italy,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
851,Italy,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
851,Italy,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
958,Lithuania,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1324,Italy,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1322,Italy,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1322,Italy,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1322,Italy,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1299,Italy,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1284,Italy,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
1284,Italy,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
72,Portugal,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
840,Italy,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
840,Italy,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
840,Italy,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
840,Italy,323,0,Basic,Linear Algebra,Linear Transformations,Linear application
625,Russian Federation,323,1,Basic,Linear Algebra,Linear Transformations,Linear application
1339,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
956,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1143,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1271,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
91,Lithuania,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1319,Italy,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
876,Italy,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1076,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1076,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
168,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
168,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
168,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
168,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
168,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
168,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
972,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
972,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1517,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1517,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
378,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1194,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1256,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1219,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1219,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1219,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1219,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
898,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1146,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1171,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1350,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1109,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
473,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1087,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1173,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1173,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1163,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1146,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1279,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
966,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
966,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1077,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
986,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1195,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
899,Lithuania,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1220,Slovenia,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1220,Slovenia,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1220,Slovenia,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1220,Slovenia,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1220,Slovenia,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1220,Slovenia,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1220,Slovenia,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1220,Slovenia,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
884,Italy,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
884,Italy,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
884,Italy,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
884,Italy,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1428,Portugal,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
958,Lithuania,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1324,Italy,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
1322,Italy,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1284,Italy,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
885,Italy,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
840,Italy,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
840,Italy,324,1,Basic,Linear Algebra,Linear Transformations,Linearity
1095,Portugal,324,0,Basic,Linear Algebra,Linear Transformations,Linearity
956,Portugal,325,0,Basic,Linear Algebra,Linear Transformations,Range
956,Portugal,325,0,Basic,Linear Algebra,Linear Transformations,Range
1091,Lithuania,325,1,Basic,Linear Algebra,Linear Transformations,Range
91,Lithuania,325,1,Basic,Linear Algebra,Linear Transformations,Range
876,Italy,325,0,Basic,Linear Algebra,Linear Transformations,Range
876,Italy,325,0,Basic,Linear Algebra,Linear Transformations,Range
876,Italy,325,0,Basic,Linear Algebra,Linear Transformations,Range
1076,Portugal,325,1,Basic,Linear Algebra,Linear Transformations,Range
168,Portugal,325,1,Basic,Linear Algebra,Linear Transformations,Range
168,Portugal,325,1,Basic,Linear Algebra,Linear Transformations,Range
